State_ab,City,Zip_Code,Lat,Lon,Mean,Median,Stdev,sum_w
CA,Baldwin Park,91706,34.0707544,-117.9850286,52026,42556,42691,401.382171636746
CA,West Covina,91790,34.0764659,-117.9439945,72493,300000,40579,251.12003534657
CA,Covina,91722,34.0921972,-117.9121014,72862,60012,50476,366.61725154737
CA,La Puente,91746,34.0595763,-117.979529,72821,66800,38164,261.220900664053
CA,La Puente,91744,34.0335496,-117.9597817,86036,85900,54523,131.825583304546
CA,West Covina,91791,34.0455304,-117.9154705,100851,104414,51221,291.909104817892
CA,Rowland Heights,91748,33.994422,-117.8795586,70175,56154,50688,352.45495611852
CA,Hacienda Heights,91745,34.0113976,-117.9679362,65473,57321,46016,462.114146055748
CA,Duarte,91010,34.1722232,-117.9422558,105358,108251,46966,83.1237969139095
CA,Tarzana,91356,34.1767231,-118.5383656,53763,44404,44441,1231.74086042355
CA,Sierra Madre,91024,34.162053,-118.052919,107162,90293,76950,327.085362006083
CA,Arcadia,91007,34.1422654,-118.0608911,75544,52547,62299,571.577172493897
CA,Temple City,91780,34.0981939,-118.0327899,35100,19836,41850,385.786866833047
CA,El Monte,91731,34.0865238,-118.0462778,76522,55648,57783,265.688509627397
CA,El Monte,91732,34.0966686,-118.0058397,68133,57351,58636,342.946434176136
CA,Rosemead,91770,34.0786952,-118.0599559,84718,66462,69792,97.7627467339907
CA,South El Monte,91733,34.0468938,-118.0588991,46816,33670,34545,320.892285961292
CA,Altadena,91001,34.2022974,-118.1374923,100351,300000,58212,186.819294965687
CA,La Canada,91011,34.2062406,-118.1950104,176514,300000,68029,35.4941698177906
CA,Pasadena,91103,34.174165,-118.1372082,55463,44804,46595,270.285300376144
CA,Pasadena,91104,34.1633406,-118.1483611,47208,300000,59419,121.032388613742
CA,Pasadena,91106,34.1549625,-118.1270033,50706,35231,41165,564.275263176767
CA,San Marino,91108,34.1202462,-118.1222337,178029,204164,78730,33.8605012360494
CA,San Gabriel,91775,34.1089102,-118.0972871,127983,300000,65760,78.1592854772201
CA,Alhambra,91801,34.1039997,-118.1321698,121801,104023,86965,130.924087794266
CA,South Pasadena,91030,34.1193401,-118.1551292,74402,55405,58793,754.536319984113
CA,Alhambra,91803,34.0820627,-118.1526495,78622,58614,56089,110.161435079993
CA,San Gabriel,91776,34.099157,-118.1069461,57232,47607,42083,462.917598716727
CA,Monterey Park,91754,34.0488369,-118.1482676,83332,60854,66733,320.515926745964
CA,Monterey Park,91755,34.0589573,-118.1124273,44073,27978,50932,297.819921284122
CA,Whittier,90605,33.9613945,-117.9940889,153156,300000,78923,86.3940349589806
CA,Pico Rivera,90660,34.0139543,-118.0739967,75490,73063,43795,245.586781092189
CA,Whittier,90601,33.998845,-118.0628302,88766,78658,62006,436.238228834696
CA,Whittier,90602,33.9760214,-118.008555,70285,48157,55732,460.321124323461
CA,Whittier,90606,33.9775294,-118.0729448,73814,58849,55841,173.892121809094
CA,Santa Fe Springs,90670,33.9548068,-118.0716366,76128,60661,43733,188.923054576238
CA,Whittier,90604,33.9324918,-118.0266537,68760,62108,59694,117.794407719767
CA,La Mirada,90638,33.9113984,-117.9989996,116058,96936,79934,312.279624640521
CA,Los Angeles,90039,34.1207814,-118.2647639,87637,300000,54816,623.201041541836
CA,Montebello,90640,34.020019,-118.1126395,64591,49628,52342,244.190710506755
CA,Los Angeles,90022,34.0278115,-118.1479458,47462,44387,24598,238.623674749741
CA,Los Angeles,90023,34.016901,-118.182724,31064,19354,30982,258.994301920674
CA,Huntington Park,90255,33.9832062,-118.2208725,35969,27107,25779,498.327462025737
CA,Maywood,90270,33.9927923,-118.2024051,28800,21049,26824,282.191027463556
CA,Bell,90201,33.9771928,-118.1965167,52302,56738,34829,187.289699369926
CA,Alameda,94501,37.7778323,-122.2835979,57071,43007,50318,1165.27070887349
CA,Lynwood,90262,33.931052,-118.1901733,42656,41431,27962,218.06119912629
CA,Compton,90222,33.9243583,-118.2341162,38523,28460,36637,605.814814700276
CA,Los Angeles,90061,33.9194635,-118.2717325,51540,44268,33811,185.591443663733
CA,Compton,90227,33.8996115,-118.2262997,51253,44426,39675,492.381502491399
CA,Carson,90746,33.881033,-118.2539533,54426,48895,41206,239.054253823089
CA,Carson,90747,33.8656664,-118.25076,77615,66090,53106,418.346016483197
CA,Carson,90745,33.8135657,-118.2696681,73556,57020,58825,125.023020975269
CA,Long Beach,90810,33.830434,-118.2159632,92074,94556,45388,68.6935839119201
CA,Norwalk,90650,33.9278762,-118.0841626,79170,300000,46580,196.621995253201
CA,Downey,90240,33.9502684,-118.1063383,125282,300000,78348,95.6270994334835
CA,Downey,90241,33.95127,-118.1433556,63954,53192,41428,268.856183942797
CA,Bellflower,90706,33.9049648,-118.1205611,86014,300000,51952,104.49477507382
CA,Cerritos,90703,33.8767524,-118.0551677,106789,96089,69002,282.314136750194
CA,Artesia,90701,33.8693945,-118.0806903,75344,61821,61215,290.885859499327
CA,Hawaiian Gardens,90716,33.8200771,-118.0728449,115804,96094,80111,177.513532021996
CA,Long Beach,90805,33.8794113,-118.1785185,63240,52217,48936,174.81981344518
CA,Lakewood,90713,33.8532314,-118.1210795,89235,75940,67928,128.025752350817
CA,Long Beach,90808,33.8395918,-118.1336246,112915,300000,81184,135.725342793915
CA,Lakewood,90712,33.8351031,-118.1600342,109386,99591,61244,118.390477625031
CA,Long Beach,90807,33.8481676,-118.1705772,75146,77305,43718,222.115855712505
CA,Long Beach,90813,33.793484,-118.1915444,37187,24828,35563,411.355873250291
CA,Long Beach,90806,33.8006191,-118.1853182,52087,37827,44889,494.183559400382
CA,Signal Hill,90755,33.8016982,-118.1691428,48159,36506,43395,430.279777412636
CA,Long Beach,90815,33.7994363,-118.118082,77323,63316,42598,128.156891723465
CA,Long Beach,90804,33.7861934,-118.1534873,56802,39139,45798,565.883322542877
CA,Long Beach,90802,33.778962,-118.197207,41231,28386,39205,566.647111256702
CA,Long Beach,90814,33.7715757,-118.1642818,46423,47193,41724,217.279293825439
CA,Long Beach,90803,33.7556821,-118.1387992,109531,104705,76391,195.719740115232
CA,Avalon,90704,33.3421607,-118.3305291,76075,72859,47857,106.426777111526
CA,Inglewood,90303,33.9280513,-118.3307284,91096,80697,58117,137.255336386565
CA,Inglewood,90302,33.9720411,-118.3522568,34386,32606,21485,367.728682371278
CA,Inglewood,90301,33.9565607,-118.3475932,38939,32736,29338,688.348755040577
CA,Lennox,90304,33.9400822,-118.3635824,48218,36108,40359,490.58249530363
CA,Hawthorne,90250,33.9204031,-118.3581593,49456,40862,37525,453.306943510666
CA,Gardena,90249,33.9112721,-118.3195843,55800,52730,34950,321.07890434433
CA,Gardena,90248,33.8701465,-118.3023094,87607,300000,57683,103.726453999972
CA,Torrance,90504,33.8829956,-118.3393815,91949,300000,63391,253.555735712296
CA,Lawndale,90260,33.8985392,-118.3480963,55420,45831,36998,241.224970132095
CA,Manhattan Beach,90266,33.8984626,-118.4050812,164396,206024,92189,112.991715318531
CA,Redondo Beach,90278,33.8873629,-118.3699718,109016,300000,58288,99.0280624848994
CA,Torrance,90503,33.8530265,-118.3702822,114126,300000,62960,71.4621797973638
CA,Torrance,90505,33.8209956,-118.367527,125786,300000,66719,127.122942723776
CA,Palos Verdes Estates,90274,33.8001638,-118.3869835,150223,157006,81326,58.4922847176677
CA,Rancho Palos Verdes,90275,33.7671014,-118.3748916,122003,105522,80507,414.435866169449
CA,Los Angeles,90048,34.0812987,-118.3811478,78427,62610,66805,492.267822623122
CA,Beverly Hills,90210,34.0892642,-118.4021007,167779,208338,93754,100.256885109794
CA,Beverly Hills,90212,34.0620828,-118.3944002,96430,89224,68380,390.494819220763
CA,Santa Monica,90403,34.0412036,-118.4943488,157088,156861,84443,87.75912312672
CA,Santa Monica,90405,34.0188907,-118.4789709,70151,46977,59443,287.924492952953
CA,Calabasas,91302,34.1150626,-118.685427,151185,300000,80376,73.1612651735396
CA,Westlake Village,91361,34.1448378,-118.8170419,110295,97315,84170,315.044068962756
CA,Agoura,91301,34.1211089,-118.7391728,140704,300000,58244,78.6240441157871
CA,Topanga,90290,34.0516505,-118.6049503,136693,300000,73979,149.053131236041
CA,Lancaster,93535,34.7083865,-117.956249,53182,38578,53018,242.949615974714
CA,Lancaster,93534,34.6819687,-118.14081,65709,56932,51199,261.816185541434
CA,Lancaster,93536,34.6966423,-118.1748108,68162,57343,43746,131.024912377219
CA,Palmdale,93551,34.615092,-118.1350954,76484,62035,54730,446.012431542864
CA,Palmdale,93550,34.5834907,-118.1256195,45383,35898,37879,330.953957942326
CA,Canyon Country,91351,34.4620693,-118.395844,88448,300000,44857,193.384653208844
CA,Agua Dulce,91390,34.5455872,-118.4200954,91975,58769,86857,42.862799046923
CA,Saugus,91350,34.4474408,-118.5295759,84492,300000,48574,305.253303868131
CA,Castro Valley,94546,37.7060949,-122.0822257,110268,300000,62532,454.668103473992
CA,Canyon Country,91387,34.4180484,-118.4333787,79203,73376,46596,380.772291374934
CA,Valencia,91355,34.4524038,-118.5384531,110430,100166,62717,171.718082390817
CA,Newhall,91321,34.3715616,-118.5513235,120161,300000,65393,84.260381082439
CA,North Fork,93643,37.3965946,-119.3767852,48669,25394,59364,232.58708142578
CA,Oakhurst,93644,37.3197594,-119.6159177,80540,300000,46079,111.327211246727
CA,Madera,93638,36.962996,-119.9602082,78925,69478,55453,322.550306448539
CA,Novato,94949,38.0792991,-122.5643083,105244,103640,63777,233.91984938556
CA,San Rafael,94901,37.9815305,-122.5305318,71791,62928,58934,276.913702540561
CA,San Anselmo,94960,37.9762769,-122.5941051,115908,95545,77809,300.582270571467
CA,Larkspur,94939,37.9456796,-122.5282641,82393,60197,68850,417.784571095055
CA,Corte Madera,94925,37.9240154,-122.5231563,153399,300000,79413,133.056371678106
CA,Tiburon,94920,37.8713791,-122.4672873,158404,300000,88766,93.5272524961636
CA,Mill Valley,94941,37.899975,-122.5225708,103111,76513,82645,460.773917714273
CA,Sausalito,94965,37.856415,-122.478445,119885,122444,73952,351.744979928408
CA,Catheys Valley,95306,37.3724477,-120.0838974,69566,54789,64330,327.871132886483
CA,Yosemite,95389,37.6979738,-119.5740176,80304,67869,57980,213.623462417695
CA,Fort Bragg,95437,39.455171,-123.638408,63791,300000,53266,183.562709118358
CA,Willits,95490,39.4223312,-123.3671818,32119,30407,21041,399.958374780628
CA,Ukiah,95482,39.2595876,-123.3809556,67929,300000,47039,80.4308427564111
CA,Point Arena,95468,38.8846355,-123.5511675,52057,39048,48211,379.020279457888
CA,Merced,95341,37.4002299,-120.6908186,45169,300000,30657,169.594883609326
CA,Hilmar,95324,37.3998708,-120.8953613,90493,300000,58588,162.22406351715
CA,Atwater,95301,37.3574501,-120.6497474,50484,43488,37979,596.677917704309
CA,Merced,95344,37.2876583,-120.445312,41004,32873,32392,857.595849719313
CA,Los Banos,93635,37.049609,-120.8635648,54495,42798,48414,361.622135045268
CA,Dos Palos,93620,36.9746245,-120.6220705,59484,45240,42567,497.215097351538
CA,Canby,96015,41.5108055,-121.2486404,40613,33481,31724,300.118547247359
CA,Mammoth Lakes,93546,37.6397682,-118.9849293,80754,300000,53004,98.5624635122702
CA,Salinas,93906,36.7132772,-121.6495279,80377,300000,50793,266.3835386996
CA,Salinas,93905,36.6878097,-121.609157,37606,30398,29741,265.457080753155
CA,Salinas,93901,36.6701186,-121.6776094,86755,79351,56555,255.786352164724
CA,Castroville,95012,36.764838,-121.7533738,50156,40931,35889,258.590089180482
CA,Salinas,93908,36.5436798,-121.6316313,132555,110955,80992,251.249168536564
CA,Carmel Valley,93924,36.3913637,-121.6806215,73412,78216,34256,208.150911302233
CA,Greenfield,93927,36.3177202,-121.244738,48881,46011,26904,218.159580797854
CA,Carmel,93922,36.4997312,-121.871267,103464,81869,80585,446.274052186913
CA,Pacific Grove,93950,36.5852187,-121.9452821,114133,111009,74144,121.389368819861
CA,Monterey,93940,36.6021019,-121.8947338,54390,38489,50629,280.417926777402
CA,Seaside,93955,36.6034308,-121.8319795,35070,20035,37384,330.490766213315
CA,Marina,93933,36.7093536,-121.771688,54805,45581,41072,451.116896506117
CA,Napa,94559,38.2947649,-122.2877733,43320,45962,36548,298.187979326316
CA,Napa,94558,38.3170915,-122.2915765,84259,300000,66267,157.192646288554
CA,Vallejo,94589,38.1608327,-122.2596823,109285,300000,65821,269.383328731118
CA,Yountville,94599,38.3955265,-122.3669355,100464,68313,80091,322.285591432305
CA,Angwin,94508,38.5549366,-122.4312603,79252,66968,49031,183.955259198089
CA,Calistoga,94515,38.5814083,-122.5826961,88175,300000,74011,156.260662826535
CA,Grass Valley,95949,39.0603644,-121.0424118,75233,300000,49818,108.695449719911
CA,San Leandro,94579,37.7167162,-122.1661481,72350,60725,47355,818.333515003376
CA,Penn Valley,95946,39.2091585,-121.2138243,77092,54433,61597,464.551595429586
CA,Grass Valley,95945,39.2116634,-121.0816502,50223,38956,41570,317.6255973017
CA,Alta,95701,39.2295298,-120.8825536,62423,46989,51315,470.587553343113
CA,Nevada City,95959,39.2508975,-121.045279,84697,73012,57239,472.940890671602
CA,La Habra,90631,33.9427646,-117.963138,80902,72539,45409,191.321240222889
CA,La Habra,90633,33.9209014,-117.9511671,76343,77420,39260,281.036590584395
CA,Oakland,94607,37.8063521,-122.2963073,55769,39174,53094,590.747397959185
CA,Brea,92821,33.9153582,-117.9082621,69752,64980,50794,237.255064720305
CA,Fullerton,92835,33.9022276,-117.9223002,128201,300000,75641,170.322026895713
CA,Fullerton,92833,33.8630156,-117.9720501,41985,300000,25208,396.925712298835
CA,Fullerton,92832,33.8732653,-117.9360784,94853,92860,52122,129.090743170847
CA,Fullerton,92831,33.8715955,-117.9057059,79796,300000,54844,108.595201500347
CA,Placentia,92870,33.9025381,-117.8612771,118643,300000,69504,134.788908141756
CA,Placentia,92780,33.8654909,-117.8706075,46109,28108,54427,283.95410927533
CA,Yorba Linda,92887,33.8831822,-117.7056802,122484,300000,61753,132.053254418182
CA,Anaheim,92807,33.8523274,-117.8076536,105938,300000,67176,126.157003351336
CA,Orange,92869,33.7979555,-117.8074249,112291,99655,69506,186.218603876308
CA,Anaheim,92808,33.8549585,-117.7543976,165411,300000,68497,73.5258904644186
CA,Trabuco Canyon,92679,33.7524903,-117.6124151,93837,300000,66550,216.191809629643
CA,Mission Viejo,92691,33.6091503,-117.6853284,105999,102257,65245,213.450264425032
CA,San Clemente,92673,33.510035,-117.5565845,154769,164449,85245,671.885341364803
CA,Rancho Santa Margarita,92688,33.6394475,-117.629962,181956,200345,74052,175.41370229769
CA,Mission Viejo,92692,33.5941166,-117.6450407,167360,300000,67203,42.4934708686787
CA,San Clemente,92672,33.4320693,-117.6217862,57821,45944,45981,621.004920147022
CA,Capistrano Beach,92624,33.4516513,-117.6512801,94997,76631,66374,351.71336292868
CA,Laguna Niguel,92677,33.5378721,-117.679732,93402,77064,75089,244.787640831971
CA,Aliso Viejo,92656,33.5707126,-117.7106408,72942,68064,51554,266.285170259279
CA,Lake Forest,92630,33.649152,-117.7046344,79054,300000,74215,235.162110503174
CA,Irvine,92620,33.6920021,-117.7546973,68649,66137,55052,298.548032162684
CA,Irvine,92604,33.6847725,-117.7990448,67308,17230,79359,349.113990391207
CA,Irvine,92614,33.6693319,-117.7987237,116522,300000,54193,170.816800813964
CA,Irvine,92618,33.672529,-117.7750233,159907,300000,59467,115.18428222213
CA,Irvine,92606,33.6849393,-117.8221596,69568,57940,53159,218.688673020492
CA,Laguna Beach,92651,33.5427708,-117.7839464,102205,96360,66392,130.491137024231
CA,Irvine,92612,33.662224,-117.8144114,43156,27630,36902,341.515087337684
CA,Laguna Hills,92653,33.6166767,-117.7248835,55115,45519,45597,435.611956572526
CA,Irvine,92603,33.6401283,-117.8123266,160443,300000,86666,56.5285254024284
CA,Costa Mesa,92626,33.5950883,-117.829038,168957,300000,79604,134.425190547622
CA,Santa Ana,92704,33.6937428,-117.9036273,121173,113437,80521,293.304877657341
CA,Santa Ana,92707,33.7015157,-117.8725713,86494,73058,61340,320.884484167495
CA,Santa Ana,92701,33.7481442,-117.8492851,47897,300000,35543,151.364132952475
CA,Santa Ana,92703,33.7435528,-117.889227,76750,59646,60092,163.257808345703
CA,Santa Ana,92706,33.755664,-117.8797292,55783,40846,46986,248.721985391521
CA,Santa Ana,92705,33.7789827,-117.7854309,172734,300000,78612,98.5231216766115
CA,Orange,92866,33.7932453,-117.8365359,70957,60350,50530,240.052222050416
CA,Orange,92867,33.807971,-117.8287446,112819,111246,60639,117.485383476526
CA,Orange,92868,33.7812601,-117.8679465,64107,300000,51885,185.692690001062
CA,Garden Grove,92840,33.7825729,-117.892793,0,0,0,0.0
CA,Orange,92865,33.8374004,-117.8540526,92528,86223,59096,115.826100167096
CA,Anaheim,92806,33.829141,-117.8794788,97024,92986,58129,207.551881368813
CA,Anaheim,92805,33.8506272,-117.8977733,77785,300000,46739,218.790233685703
CA,Anaheim,92801,33.8507453,-117.933024,55521,47315,38922,294.858321805943
CA,Anaheim,92804,33.8247012,-117.9977753,68606,300000,49598,341.856320530367
CA,Anaheim,92802,33.7975374,-117.9020092,46049,38814,31521,517.476798165051
CA,Stanton,90680,33.8101182,-117.9975952,70632,47046,59931,530.812586328547
CA,Garden Grove,92845,33.7886489,-118.0049621,76942,300000,50579,328.516803929566
CA,Garden Grove,92841,33.7958279,-117.9631284,75235,67012,60942,210.223256102002
CA,Garden Grove,92843,33.774306,-117.9263206,53832,36354,48968,345.98171465629
CA,Garden Grove,92844,33.7711112,-117.9772251,66778,55347,62206,405.008261192844
CA,Westminster,92683,33.7377201,-117.9503802,54332,43211,45156,394.023171079797
CA,Huntington Beach,92646,33.6833875,-117.9605418,50346,39799,38323,295.722149964612
CA,Fountain Valley,92708,33.7239938,-117.9248182,79520,64245,58740,363.513750058547
CA,Huntington Beach,92647,33.7190957,-118.0153179,65269,65037,43703,352.275914483782
CA,Huntington Beach,92649,33.7096735,-118.0546077,120250,108609,72614,366.50654821631
CA,Los Alamitos,90720,33.7701027,-118.0833104,60849,43461,49372,425.620331207016
CA,Seal Beach,90740,33.7385342,-118.1055682,86246,65316,68537,261.086060938276
CA,Midway City,92655,33.7410637,-117.9853677,74240,59181,56407,452.445092371399
CA,Buena Park,90620,33.8305662,-118.0297412,85543,73636,55575,373.846805189127
CA,Cypress,90630,33.8205123,-118.0500218,166830,300000,73524,69.5594071270156
CA,Buena Park,90621,33.8686559,-117.9934929,57935,52358,41303,338.98244025534
CA,Loomis,95650,38.7673953,-121.1351476,122011,300000,74387,307.247665996738
CA,Granite Bay,95746,38.7326433,-121.2016664,138486,135191,79882,137.545980976592
CA,Roseville,95661,38.7389534,-121.2400729,64770,54581,57787,443.311784531824
CA,Roseville,95747,38.7393452,-121.3164942,74250,59813,53226,324.747946076607
CA,Roseville,95678,38.7837382,-121.2990278,109278,104575,57870,177.81301118558
CA,Rocklin,95677,38.7965217,-121.250877,88083,89894,56268,157.224009082138
CA,Hayward,94544,37.6385141,-122.038842,62415,51352,48589,1142.43116343498
